argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,3,1,0,874640
2,3,1,1,735127
2,3,1,3,703794
2,3,1,9,664324
2,3,1,27,617584
2,3,1,81,556185
2,3,3,0,712945
2,3,3,1,590825
2,3,3,3,562202
2,3,3,9,525939
2,3,3,27,485797
2,3,3,81,438433
2,3,9,0,509609
2,3,9,1,403224
2,3,9,3,376284
2,3,9,9,343128
2,3,9,27,310192
2,3,9,81,277050
2,3,27,0,315367
2,3,27,1,223116
2,3,27,3,198928
2,3,27,9,170327
2,3,27,27,141721
2,3,27,81,120050
2,3,81,0,197966
2,3,81,1,121295
2,3,81,3,101537
2,3,81,9,78857
2,3,81,27,55761
2,3,81,81,42296
3,0,0,0,34295294
3,0,0,1,5483644
3,0,0,3,4034061
3,0,0,9,3024575
3,0,0,27,2114718
3,0,0,81,1362114
3,0,1,0,3091464
3,0,1,1,1432219
3,0,1,3,1203502
3,0,1,9,982029
3,0,1,27,761939
3,0,1,81,571995
3,0,3,0,1896794
3,0,3,1,973095
3,0,3,3,833265
3,0,3,9,694700
3,0,3,27,554607
3,0,3,81,432415
3,0,9,0,1061724
3,0,9,1,576368
3,0,9,3,497235
3,0,9,9,422139
3,0,9,27,345991
3,0,9,81,279699
3,0,27,0,538366
3,0,27,1,295932
3,0,27,3,252829
3,0,27,9,216434
3,0,27,27,179713
3,0,27,81,147432
3,0,81,0,249955
3,0,81,1,133463
3,0,81,3,112969
3,0,81,9,95348
3,0,81,27,77041
3,0,81,81,63097
3,1,0,0,1881888
3,1,0,1,485260
3,1,0,3,345869
3,1,0,9,253056
3,1,0,27,172394
3,1,0,81,109413
3,1,1,0,1373004
3,1,1,1,407546
3,1,1,3,293655
3,1,1,9,216141
3,1,1,27,147809
3,1,1,81,95163
3,1,3,0,1247747
3,1,3,1,374418
3,1,3,3,269140
3,1,3,9,196771
3,1,3,27,132893
3,1,3,81,86047
3,1,9,0,1081225
3,1,9,1,321486
3,1,9,3,229254
3,1,9,9,165849
3,1,9,27,109749
3,1,9,81,70686
3,1,27,0,877807
3,1,27,1,258227
3,1,27,3,182934
3,1,27,9,129785
3,1,27,27,83490
3,1,27,81,53465
3,1,81,0,650213
3,1,81,1,187963
3,1,81,3,132368
3,1,81,9,90981
3,1,81,27,57869
3,1,81,81,36885
3,2,0,0,1452852
3,2,0,1,479919
3,2,0,3,376691
3,2,0,9,294273
3,2,0,27,229500
3,2,0,81,174814
3,2,1,0,997527
3,2,1,1,403757
3,2,1,3,319392
3,2,1,9,249482
3,2,1,27,195883
3,2,1,81,151375
3,2,3,0,909347
3,2,3,1,372759
3,2,3,3,292604
3,2,3,9,227208
3,2,3,27,177524
3,2,3,81,137167
3,2,9,0,795509
3,2,9,1,324661
3,2,9,3,250601
3,2,9,9,191382
3,2,9,27,146277
3,2,9,81,110879
3,2,27,0,666366
3,2,27,1,262946
3,2,27,3,198485
3,2,27,9,145863
3,2,27,27,106392
3,2,27,81,77211
3,2,81,0,527287
3,2,81,1,199789
3,2,81,3,147144
3,2,81,9,103398
3,2,81,27,71085
3,2,81,81,48877
3,3,0,0,53975810
3,3,0,1,48612359
3,3,0,3,47431600
3,3,0,9,46051588
3,3,0,27,44145253
3,3,0,81,40871236
3,3,1,0,27579975
3,3,1,1,27273031
3,3,1,3,27154867
3,3,1,9,26945464
3,3,1,27,26523713
3,3,1,81,25419922
3,3,3,0,18657419
3,3,3,1,18477214
3,3,3,3,18417666
3,3,3,9,18314195
3,3,3,27,18115150
3,3,3,81,17555399
3,3,9,0,9675663
3,3,9,1,9558303
3,3,9,3,9524120
3,3,9,9,9468121
3,3,9,27,9387770
3,3,9,81,9168297
3,3,27,0,3575759
3,3,27,1,3493738
3,3,27,3,3471404
3,3,27,9,3439279
3,3,27,27,3402933
3,3,27,81,3328883
3,3,81,0,994885
3,3,81,1,939865
3,3,81,3,925243
3,3,81,9,907745
3,3,81,27,889624
3,3,81,81,866952
