argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,0,9,1,1023892
2,0,9,3,595877
2,0,9,9,313218
2,0,9,27,160297
2,0,9,81,88926
2,0,27,0,2175203
2,0,27,1,922333
2,0,27,3,536751
2,0,27,9,276288
2,0,27,27,136524
2,0,27,81,73236
2,0,81,0,1616976
2,0,81,1,745354
2,0,81,3,436002
2,0,81,9,227957
2,0,81,27,109845
2,0,81,81,55013
2,1,0,0,4071
2,1,0,1,527
2,1,0,3,520
2,1,0,9,78
2,1,0,27,78
2,1,0,81,0
2,1,1,0,1397
2,1,1,1,497
2,1,1,3,490
2,1,1,9,73
2,1,1,27,73
2,1,1,81,0
2,1,3,0,984
2,1,3,1,403
2,1,3,3,396
2,1,3,9,33
2,1,3,27,33
2,1,3,81,0
2,1,9,0,281
2,1,9,1,120
2,1,9,3,113
2,1,9,9,0
2,1,9,27,0
2,1,9,81,0
2,1,27,0,130
2,1,27,1,7
2,1,27,3,0
2,1,27,9,0
2,1,27,27,0
2,1,27,81,0
2,1,81,0,107
2,1,81,1,7
2,1,81,3,0
2,1,81,9,0
2,1,81,27,0
2,1,81,81,0
2,2,0,0,26979300
2,2,0,1,7270793
2,2,0,3,3705670
2,2,0,9,1821240
2,2,0,27,1021853
2,2,0,81,599092
2,2,1,0,22594749
2,2,1,1,6943083
2,2,1,3,3545601
2,2,1,9,1750620
2,2,1,27,971696
2,2,1,81,565365
2,2,3,0,21241044
2,2,3,1,6801040
2,2,3,3,3470851
2,2,3,9,1708816
2,2,3,27,940294
2,2,3,81,543033
2,2,9,0,19642290
2,2,9,1,6580478
2,2,9,3,3362770
2,2,9,9,1647690
2,2,9,27,900971
2,2,9,81,516855
2,2,27,0,17635547
2,2,27,1,6237991
2,2,27,3,3200193
2,2,27,9,1564452
2,2,27,27,851150
2,2,27,81,485719
2,2,81,0,14445072
2,2,81,1,5509206
2,2,81,3,2870224
2,2,81,9,1413768
2,2,81,27,758244
2,2,81,81,428938
2,3,0,0,3411245
2,3,0,1,1357014
2,3,0,3,912788
2,3,0,9,608074
2,3,0,27,443757
2,3,0,81,310642
2,3,1,0,2620952
2,3,1,1,1159369
2,3,1,3,771712
2,3,1,9,516347
2,3,1,27,374926
2,3,1,81,269370
2,3,3,0,2385540
2,3,3,1,1069248
2,3,3,3,695587
2,3,3,9,452460
2,3,3,27,322558
2,3,3,81,231293
2,3,9,0,2129259
2,3,9,1,949921
2,3,9,3,591795
2,3,9,9,362665
2,3,9,27,243677
2,3,9,81,170781
2,3,27,0,1856490
2,3,27,1,832718
2,3,27,3,493378
2,3,27,9,278811
2,3,27,27,170271
2,3,27,81,108627
2,3,81,0,1442869
2,3,81,1,668180
2,3,81,3,380869
2,3,81,9,200449
2,3,81,27,112158
2,3,81,81,64884
3,0,0,0,537573168
3,0,0,1,408710237
3,0,0,3,365388537
3,0,0,9,317884200
3,0,0,27,263958037
3,0,0,81,187309132
3,0,1,0,86985755
3,0,1,1,83074860
3,0,1,3,80224959
3,0,1,9,76289094
3,0,1,27,69857132
3,0,1,81,56802899
3,0,3,0,34849254
3,0,3,1,33242781
3,0,3,3,32094698
3,0,3,9,30740483
3,0,3,27,28731370
3,0,3,81,24667192
3,0,9,0,12091918
3,0,9,1,11232640
3,0,9,3,10637749
3,0,9,9,10057485
3,0,9,27,9433827
3,0,9,81,8480957
3,0,27,0,4099136
3,0,27,1,3580844
3,0,27,3,3169935
3,0,27,9,2816725
3,0,27,27,2532427
3,0,27,81,2275049
3,0,81,0,1611435
3,0,81,1,1287190
3,0,81,3,1030184
3,0,81,9,807629
3,0,81,27,639927
3,0,81,81,530884
3,1,0,0,8878
3,1,0,1,651
3,1,0,3,651
3,1,0,9,330
3,1,0,27,330
3,1,0,81,330
3,1,1,0,2016
3,1,1,1,491
3,1,1,3,491
3,1,1,9,170
3,1,1,27,170
3,1,1,81,170
3,1,3,0,686
3,1,3,1,340
3,1,3,3,340
3,1,3,9,19
3,1,3,27,19
3,1,3,81,19
3,1,9,0,1
3,1,9,1,1
3,1,9,3,1
3,1,9,9,0
3,1,9,27,0
3,1,9,81,0
3,1,27,0,0
3,1,27,1,0
3,1,27,3,0
3,1,27,9,0
3,1,27,27,0
3,1,27,81,0
3,1,81,0,0
3,1,81,1,0
3,1,81,3,0
3,1,81,9,0
3,1,81,27,0
3,1,81,81,0
3,2,0,0,4182406
3,2,0,1,3222555
3,2,0,3,2905052
3,2,0,9,2567466
3,2,0,27,2211732
3,2,0,81,1705043
3,2,1,0,1825400
3,2,1,1,1584766
3,2,1,3,1477773
3,2,1,9,1366119
3,2,1,27,1231063
3,2,1,81,1021314
3,2,3,0,1265163
3,2,3,1,1077359
3,2,3,3,992015
3,2,3,9,912348
3,2,3,27,820872
3,2,3,81,699859
3,2,9,0,795300
3,2,9,1,647379
3,2,9,3,577503
3,2,9,9,515258
3,2,9,27,454486
3,2,9,81,392549
3,2,27,0,487982
3,2,27,1,369379
3,2,27,3,313001
3,2,27,9,260644
3,2,27,27,219967
3,2,27,81,187580
3,2,81,0,315816
3,2,81,1,225550
3,2,81,3,186053
3,2,81,9,146241
3,2,81,27,115941
3,2,81,81,95754
3,3,0,0,342395470
3,3,0,1,301401530
3,3,0,3,284177168
3,3,0,9,264608750
3,3,0,27,239546541
3,3,0,81,194896337
3,3,1,0,142007846
3,3,1,1,140577956
3,3,1,3,139133169
3,3,1,9,136013104
3,3,1,27,130064845
3,3,1,81,114334365
3,3,3,0,84763243
3,3,3,1,84361748
3,3,3,3,83945666
3,3,3,9,82934018
3,3,3,27,80665340
3,3,3,81,73483273
3,3,9,0,37303841
3,3,9,1,37147491
3,3,9,3,37023899
3,3,9,9,36754470
3,3,9,27,36219514
3,3,9,81,34220886
3,3,27,0,11009309
3,3,27,1,10919218
3,3,27,3,10847269
3,3,27,9,10760089
3,3,27,27,10645710
3,3,27,81,10292118
3,3,81,0,2311902
3,3,81,1,2256397
3,3,81,3,2211660
3,3,81,9,2163029
3,3,81,27,2122772
3,3,81,81,2066483
