argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
3,2,3,1,1416277
3,2,3,3,1090553
3,2,3,9,877065
3,2,3,27,745263
3,2,3,81,630526
3,2,9,0,2126134
3,2,9,1,1092724
3,2,9,3,783885
3,2,9,9,589601
3,2,9,27,477829
3,2,9,81,402168
3,2,27,0,1712660
3,2,27,1,814197
3,2,27,3,525659
3,2,27,9,348292
3,2,27,27,251486
3,2,27,81,197359
3,2,81,0,1265121
3,2,81,1,584370
3,2,81,3,342907
3,2,81,9,199361
3,2,81,27,127914
3,2,81,81,88263
3,3,0,0,353498073
3,3,0,1,309409979
3,3,0,3,291491967
3,3,0,9,271235351
3,3,0,27,245282390
3,3,0,81,198854632
3,3,1,0,146503501
3,3,1,1,144394913
3,3,1,3,142741838
3,3,1,9,139343864
3,3,1,27,133039688
3,3,1,81,116578477
3,3,3,0,87481563
3,3,3,1,86621792
3,3,3,3,86065525
3,3,3,9,84879420
3,3,3,27,82416266
3,3,3,81,74888780
3,3,9,0,38654866
3,3,9,1,38182704
3,3,9,3,37952165
3,3,9,9,37585843
3,3,9,27,36950284
3,3,9,81,34836059
3,3,27,0,11682757
3,3,27,1,11363756
3,3,27,3,11202615
3,3,27,9,11042727
3,3,27,27,10876091
3,3,27,81,10484207
3,3,81,0,2679310
3,3,81,1,2457903
3,3,81,3,2342503
3,3,81,9,2242511
3,3,81,27,2170581
3,3,81,81,2092917
