argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,1,3,81,22991
2,1,9,0,349273
2,1,9,1,230643
2,1,9,3,139100
2,1,9,9,69182
2,1,9,27,35028
2,1,9,81,18563
2,1,27,0,272811
2,1,27,1,185112
2,1,27,3,111996
2,1,27,9,54535
2,1,27,27,26427
2,1,27,81,12497
2,1,81,0,194898
2,1,81,1,136669
2,1,81,3,84002
2,1,81,9,40902
2,1,81,27,18157
2,1,81,81,7836
2,2,0,0,28952650
2,2,0,1,16902453
2,2,0,3,10114560
2,2,0,9,5053906
2,2,0,27,2569054
2,2,0,81,1293933
2,2,1,0,25490283
2,2,1,1,15899183
2,2,1,3,9776656
2,2,1,9,4928358
2,2,1,27,2495745
2,2,1,81,1258292
2,2,3,0,24090816
2,2,3,1,15373667
2,2,3,3,9565285
2,2,3,9,4832248
2,2,3,27,2440524
2,2,3,81,1232445
2,2,9,0,22132720
2,2,9,1,14569887
2,2,9,3,9177931
2,2,9,9,4630544
2,2,9,27,2322977
2,2,9,81,1163673
2,2,27,0,19583619
2,2,27,1,13385931
2,2,27,3,8551284
2,2,27,9,4282932
2,2,27,27,2101319
2,2,27,81,1011971
2,2,81,0,15874759
2,2,81,1,11461697
2,2,81,3,7481591
2,2,81,9,3736133
2,2,81,27,1781354
2,2,81,81,808877
2,3,0,0,10186214
2,3,0,1,8862662
2,3,0,3,8080494
2,3,0,9,7162952
2,3,0,27,6013891
2,3,0,81,4434950
2,3,1,0,7702085
2,3,1,1,7216772
2,3,1,3,6827499
2,3,1,9,6279720
2,3,1,27,5444181
2,3,1,81,4110813
2,3,3,0,6326656
2,3,3,1,5997370
2,3,3,3,5741086
2,3,3,9,5397031
2,3,3,27,4839787
2,3,3,81,3776907
2,3,9,0,4194876
2,3,9,1,3962425
2,3,9,3,3783216
2,3,9,9,3579988
2,3,9,27,3334625
2,3,9,81,2793216
2,3,27,0,1753164
2,3,27,1,1590949
2,3,27,3,1454120
2,3,27,9,1302636
2,3,27,27,1181890
2,3,27,81,1040966
2,3,81,0,654052
2,3,81,1,545894
2,3,81,3,440819
2,3,81,9,323298
2,3,81,27,233799
2,3,81,81,175547
3,0,0,0,393491883
3,0,0,1,113578027
3,0,0,3,53976388
3,0,0,9,28499299
3,0,0,27,15908736
3,0,0,81,8524464
3,0,1,0,68599391
3,0,1,1,45990995
3,0,1,3,32488137
3,0,1,9,20729729
3,0,1,27,11923765
3,0,1,81,6179771
3,0,3,0,36288875
3,0,3,1,28507963
3,0,3,3,22330407
3,0,3,9,15682193
3,0,3,27,9578831
3,0,3,81,5086216
3,0,9,0,15432617
3,0,9,1,12945067
3,0,9,3,10869906
3,0,9,9,8351811
3,0,9,27,5658507
3,0,9,81,3248310
3,0,27,0,5027044
3,0,27,1,4155522
3,0,27,3,3432469
3,0,27,9,2537632
3,0,27,27,1778839
3,0,27,81,1165712
3,0,81,0,1790669
3,0,81,1,1441028
3,0,81,3,1115158
3,0,81,9,724750
3,0,81,27,455451
3,0,81,81,293806
3,1,0,0,3788057
3,1,0,1,2345063
3,1,0,3,1523677
3,1,0,9,848527
3,1,0,27,473189
3,1,0,81,286837
3,1,1,0,3178006
3,1,1,1,2114360
3,1,1,3,1413441
3,1,1,9,795912
3,1,1,27,446740
3,1,1,81,270362
3,1,3,0,2939393
3,1,3,1,1995903
3,1,3,3,1344044
3,1,3,9,755468
3,1,3,27,423474
3,1,3,81,255113
3,1,9,0,2622342
3,1,9,1,1822867
3,1,9,3,1228243
3,1,9,9,679877
3,1,9,27,371781
3,1,9,81,220222
3,1,27,0,2217949
3,1,27,1,1585858
3,1,27,3,1066647
3,1,27,9,568350
3,1,27,27,288477
3,1,27,81,159321
3,1,81,0,1707651
3,1,81,1,1271687
3,1,81,3,865020
3,1,81,9,450032
3,1,81,27,210335
3,1,81,81,102624
3,2,0,0,4093652
3,2,0,1,2917921
3,2,0,3,2262093
3,2,0,9,1693825
3,2,0,27,1339919
3,2,0,81,1024988
3,2,1,0,3350051
3,2,1,1,2574201
3,2,1,3,2066101
3,2,1,9,1585324
3,2,1,27,1271364
3,2,1,81,983014
3,2,3,0,3063636
3,2,3,1,2379408
3,2,3,3,1919049
3,2,3,9,1475354
3,2,3,27,1195923
3,2,3,81,941092
3,2,9,0,2620011
3,2,9,1,2035799
3,2,9,3,1619158
3,2,9,9,1212818
3,2,9,27,971804
3,2,9,81,780579
3,2,27,0,2010709
3,2,27,1,1532957
3,2,27,3,1158961
3,2,27,9,787513
3,2,27,27,572056
3,2,27,81,433427
3,2,81,0,1447656
3,2,81,1,1095701
3,2,81,3,791480
3,2,81,9,467395
3,2,81,27,278317
3,2,81,81,167932
3,3,0,0,512043581
3,3,0,1,473198797
3,3,0,3,445961913
3,3,0,9,412132561
3,3,0,27,367066888
3,3,0,81,296502757
3,3,1,0,400778690
3,3,1,1,393958972
3,3,1,3,385944862
3,3,1,9,370357007
3,3,1,27,339842933
3,3,1,81,280607993
3,3,3,0,332632946
3,3,3,1,329813090
3,3,3,3,326521265
3,3,3,9,319589766
3,3,3,27,301699394
3,3,3,81,256707384
3,3,9,0,211568486
3,3,9,1,210420890
3,3,9,3,209175735
3,3,9,9,207155571
3,3,9,27,201642540
3,3,9,81,181964367
3,3,27,0,65363465
3,3,27,1,64911675
3,3,27,3,64418491
3,3,27,9,63822432
3,3,27,27,62778159
3,3,27,81,59640881
3,3,81,0,7613056
3,3,81,1,7390227
3,3,81,3,7164623
3,3,81,9,6910345
3,3,81,27,6653559
3,3,81,81,6374336
