argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,2,27,3,2953183
2,2,27,9,1786555
2,2,27,27,1002221
2,2,27,81,536943
2,2,81,0,20975061
2,2,81,1,3991264
2,2,81,3,2412562
2,2,81,9,1409445
2,2,81,27,770425
2,2,81,81,402141
2,3,0,0,2448094
2,3,0,1,2165394
2,3,0,3,2075823
2,3,0,9,1985197
2,3,0,27,1852679
2,3,0,81,1607121
2,3,1,0,1474606
2,3,1,1,1320177
2,3,1,3,1266236
2,3,1,9,1216150
2,3,1,27,1147637
2,3,1,81,1030984
2,3,3,0,1008166
2,3,3,1,873684
2,3,3,3,829596
2,3,3,9,788731
2,3,3,27,739736
2,3,3,81,672888
2,3,9,0,597633
2,3,9,1,481667
2,3,9,3,445725
2,3,9,9,410601
2,3,9,27,373224
2,3,9,81,338417
2,3,27,0,318548
2,3,27,1,221613
2,3,27,3,190100
2,3,27,9,158265
2,3,27,27,129290
2,3,27,81,110671
2,3,81,0,189569
2,3,81,1,113656
2,3,81,3,89561
2,3,81,9,61786
2,3,81,27,38947
2,3,81,81,27793
3,0,0,0,102436576
3,0,0,1,7565222
3,0,0,3,5152791
3,0,0,9,3968773
3,0,0,27,2895373
3,0,0,81,2016463
3,0,1,0,2877544
3,0,1,1,1195384
3,0,1,3,997784
3,0,1,9,808562
3,0,1,27,621848
3,0,1,81,438113
3,0,3,0,1385289
3,0,3,1,661303
3,0,3,3,560392
3,0,3,9,456205
3,0,3,27,346549
3,0,3,81,241349
3,0,9,0,675681
3,0,9,1,323300
3,0,9,3,273753
3,0,9,9,219068
3,0,9,27,162810
3,0,9,81,108900
3,0,27,0,302005
3,0,27,1,142055
3,0,27,3,118182
3,0,27,9,93077
3,0,27,27,67249
3,0,27,81,42655
3,0,81,0,116125
3,0,81,1,46646
3,0,81,3,38403
3,0,81,9,30347
3,0,81,27,19283
3,0,81,81,11969
3,1,0,0,3359648
3,1,0,1,844927
3,1,0,3,599963
3,1,0,9,425643
3,1,0,27,293145
3,1,0,81,185289
3,1,1,0,2529628
3,1,1,1,717051
3,1,1,3,512171
3,1,1,9,360747
3,1,1,27,245627
3,1,1,81,154696
3,1,3,0,2219010
3,1,3,1,635049
3,1,3,3,451794
3,1,3,9,315714
3,1,3,27,210922
3,1,3,81,130540
3,1,9,0,1859839
3,1,9,1,528137
3,1,9,3,371440
3,1,9,9,255165
3,1,9,27,165246
3,1,9,81,99617
3,1,27,0,1464867
3,1,27,1,407599
3,1,27,3,281246
3,1,27,9,186661
3,1,27,27,115533
3,1,27,81,66742
3,1,81,0,1022663
3,1,81,1,285393
3,1,81,3,193985
3,1,81,9,125215
3,1,81,27,75212
3,1,81,81,41160
3,2,0,0,1421193
3,2,0,1,503793
3,2,0,3,405162
3,2,0,9,332277
3,2,0,27,265212
3,2,0,81,206628
3,2,1,0,1111161
3,2,1,1,423625
3,2,1,3,341172
3,2,1,9,278495
3,2,1,27,224311
3,2,1,81,177395
3,2,3,0,1011390
3,2,3,1,374867
3,2,3,3,297464
3,2,3,9,239200
3,2,3,27,190751
3,2,3,81,151858
3,2,9,0,886038
3,2,9,1,310934
3,2,9,3,239429
3,2,9,9,185145
3,2,9,27,142849
3,2,9,81,112280
3,2,27,0,733892
3,2,27,1,239024
3,2,27,3,174200
3,2,27,9,124857
3,2,27,27,89075
3,2,27,81,65440
3,2,81,0,569981
3,2,81,1,174514
3,2,81,3,121569
3,2,81,9,80249
3,2,81,27,51508
3,2,81,81,33597
3,3,0,0,53750268
3,3,0,1,49802142
3,3,0,3,48508681
3,3,0,9,46815859
3,3,0,27,44159471
3,3,0,81,39031533
3,3,1,0,27025098
3,3,1,1,26631871
3,3,1,3,26434922
3,3,1,9,26121824
3,3,1,27,25414382
3,3,1,81,23473761
3,3,3,0,16713284
3,3,3,1,16478048
3,3,3,3,16386134
3,3,3,9,16255208
3,3,3,27,15944656
3,3,3,81,15011692
3,3,9,0,7632703
3,3,9,1,7489669
3,3,9,3,7440040
3,3,9,9,7375046
3,3,9,27,7256864
3,3,9,81,6927762
3,3,27,0,2287676
3,3,27,1,2196874
3,3,27,3,2166247
3,3,27,9,2130454
3,3,27,27,2083737
3,3,27,81,1990052
3,3,81,0,494201
3,3,81,1,438476
3,3,81,3,419982
3,3,81,9,398228
3,3,81,27,376335
3,3,81,81,354151
