argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
3,0,3,81,392846
3,0,9,0,308965
3,0,9,1,279245
3,0,9,3,268431
3,0,9,9,243137
3,0,9,27,211615
3,0,9,81,168377
3,0,27,0,100497
3,0,27,1,89599
3,0,27,3,85591
3,0,27,9,77665
3,0,27,27,65801
3,0,27,81,51534
3,0,81,0,26177
3,0,81,1,22697
3,0,81,3,22028
3,0,81,9,20610
3,0,81,27,17603
3,0,81,81,13364
3,1,0,0,664180
3,1,0,1,536219
3,1,0,3,497017
3,1,0,9,443348
3,1,0,27,370915
3,1,0,81,266936
3,1,1,0,495268
3,1,1,1,436531
3,1,1,3,413044
3,1,1,9,372720
3,1,1,27,315439
3,1,1,81,231714
3,1,3,0,395304
3,1,3,1,353088
3,1,3,3,336309
3,1,3,9,306225
3,1,3,27,260622
3,1,3,81,192441
3,1,9,0,273722
3,1,9,1,246239
3,1,9,3,235242
3,1,9,9,214394
3,1,9,27,180185
3,1,9,81,133687
3,1,27,0,155467
3,1,27,1,138663
3,1,27,3,133259
3,1,27,9,121259
3,1,27,27,99805
3,1,27,81,73285
3,1,81,0,69425
3,1,81,1,61127
3,1,81,3,59152
3,1,81,9,54968
3,1,81,27,44604
3,1,81,81,33574
3,2,0,0,620231
3,2,0,1,463579
3,2,0,3,426874
3,2,0,9,393132
3,2,0,27,347764
3,2,0,81,287915
3,2,1,0,449716
3,2,1,1,370799
3,2,1,3,347580
3,2,1,9,325665
3,2,1,27,293519
3,2,1,81,247549
3,2,3,0,371981
3,2,3,1,306551
3,2,3,3,288604
3,2,3,9,271184
3,2,3,27,246211
3,2,3,81,209756
3,2,9,0,274739
3,2,9,1,222073
3,2,9,3,209789
3,2,9,9,196098
3,2,9,27,176943
3,2,9,81,150942
3,2,27,0,165595
3,2,27,1,127102
3,2,27,3,118259
3,2,27,9,108716
3,2,27,27,94969
3,2,27,81,78515
3,2,81,0,75781
3,2,81,1,54645
3,2,81,3,50460
3,2,81,9,45808
3,2,81,27,38182
3,2,81,81,30729
3,3,0,0,58482106
3,3,0,1,55663613
3,3,0,3,54446545
3,3,0,9,52712362
3,3,0,27,49984909
3,3,0,81,44364478
3,3,1,0,30246591
3,3,1,1,30097456
3,3,1,3,29955728
3,3,1,9,29669202
3,3,1,27,28962908
3,3,1,81,26829631
3,3,3,0,18597428
3,3,3,1,18537852
3,3,3,3,18493998
3,3,3,9,18401764
3,3,3,27,18120197
3,3,3,81,17120250
3,3,9,0,8321840
3,3,9,1,8301371
3,3,9,3,8289547
