argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
3,1,9,81,1
3,1,27,0,24
3,1,27,1,24
3,1,27,3,24
3,1,27,9,24
3,1,27,27,24
3,1,27,81,1
3,1,81,0,0
3,1,81,1,0
3,1,81,3,0
3,1,81,9,0
3,1,81,27,0
3,1,81,81,0
3,2,0,0,2181510
3,2,0,1,1951868
3,2,0,3,1886351
3,2,0,9,1821274
3,2,0,27,1711214
3,2,0,81,1496824
3,2,1,0,1345941
3,2,1,1,1269237
3,2,1,3,1238928
3,2,1,9,1208160
3,2,1,27,1154190
3,2,1,81,1043267
3,2,3,0,923714
3,2,3,1,864628
3,2,3,3,844903
3,2,3,9,823865
3,2,3,27,789650
3,2,3,81,722415
3,2,9,0,514283
3,2,9,1,469946
3,2,9,3,458622
3,2,9,9,444659
3,2,9,27,422489
3,2,9,81,385595
3,2,27,0,216365
3,2,27,1,185082
3,2,27,3,177104
3,2,27,9,168724
3,2,27,27,154272
3,2,27,81,135946
3,2,81,0,75144
3,2,81,1,58531
3,2,81,3,54664
3,2,81,9,50734
3,2,81,27,42401
3,2,81,81,34953
3,3,0,0,51465197
3,3,0,1,48380151
3,3,0,3,47248181
3,3,0,9,45636045
3,3,0,27,43161541
3,3,0,81,38342856
3,3,1,0,26360400
3,3,1,1,26163856
3,3,1,3,26028803
3,3,1,9,25756983
3,3,1,27,25128081
3,3,1,81,23298478
3,3,3,0,16320099
3,3,3,1,16224054
3,3,3,3,16176871
3,3,3,9,16081797
3,3,3,27,15825193
3,3,3,81,14961765
3,3,9,0,7407037
3,3,9,1,7359071
3,3,9,3,7339915
3,3,9,9,7303340
3,3,9,27,7220380
3,3,9,81,6927071
3,3,27,0,2140074
3,3,27,1,2116899
3,3,27,3,2108025
3,3,27,9,2093538
3,3,27,27,2066639
3,3,27,81,1985257
3,3,81,0,386160
3,3,81,1,375416
3,3,81,3,372242
3,3,81,9,368363
3,3,81,27,359952
3,3,81,81,344847
