best_model_phylo4.h5,Cpapaya,0.9217,0.9217
best_model_phylo5.h5,Olucimarinus,0.3346,0.3431
best_model_phylo4.h5,Graimondii,0.8855,0.9179
best_model_phylo4.h5,Osativa,0.7351,0.7622
best_model_phylo4.h5,Csinensis,0.9053,0.9340
best_model_phylo4.h5,Cclementina,0.9145,0.9389
best_model_phylo5.h5,Carietinum,0.8234,0.8234
best_model_phylo0.h5,Spolyrhiza,0.4860,0.4860
best_model_phylo0.h5,Dsalina,0.9508,0.9649
best_model_phylo0.h5,Vvinifera,0.2663,0.2663
best_model_phylo1.h5,Cpapaya,0.8645,0.8645
best_model_phylo1.h5,Oeuropaea,0.7216,0.7216
best_model_phylo3.h5,Sbicolor,0.7498,0.8348
best_model_phylo1.h5,Cclementina,0.8667,0.9101
best_model_phylo5.h5,Zmays,0.6667,0.6815
best_model_phylo2.h5,Egrandis,0.8057,0.8659
best_model_phylo3.h5,Stuberosum,0.7974,0.7974
best_model_phylo5.h5,Mpolymorpha,0.7855,0.8494
best_model_phylo5.h5,Smoellendorffii,0.8028,0.8137
best_model_phylo0.h5,Ahypochondriacus,0.3920,0.4097
best_model_phylo4.h5,Athaliana,0.9415,0.9610
best_model_phylo4.h5,Ptrichocarpa,0.8742,0.9131
best_model_phylo4.h5,Zmays,0.6249,0.6457
best_model_phylo5.h5,Czofingiensis,0.8921,0.8921
best_model_phylo0.h5,Sbicolor,0.5485,0.6039
best_model_phylo3.h5,Gmax,0.8891,0.9379
best_model_phylo0.h5,Stuberosum,0.4104,0.4104
best_model_phylo1.h5,Tcacao,0.5064,0.5309
best_model_phylo0.h5,Kfedtschenkoi,0.5672,0.6429
best_model_phylo0.h5,Czofingiensis,0.9758,0.9758
best_model_phylo3.h5,MpusillaCCMP1545,0.7249,0.7502
best_model_phylo3.h5,Kfedtschenkoi,0.8328,0.9100
best_model_phylo3.h5,Creinhardtii,0.2315,0.2872
best_model_phylo0.h5,Cgrandiflora,0.6415,0.6827
best_model_phylo3.h5,Esalsugineum,0.9262,0.9403
best_model_phylo1.h5,Aofficinalis,0.7285,0.7285
best_model_phylo5.h5,Mdomestica,0.8132,0.8438
best_model_phylo5.h5,Sitalica,0.8089,0.8502
best_model_phylo2.h5,Osativa,0.6390,0.6824
best_model_phylo1.h5,Boleraceacapitata,0.8531,0.8531
best_model_phylo4.h5,Mesculenta,0.9157,0.9394
best_model_phylo3.h5,Czofingiensis,0.1550,0.1550
best_model_phylo5.h5,Atrichopoda,0.9534,0.9534
best_model_phylo0.h5,Bdistachyon,0.5883,0.6475
best_model_phylo5.h5,MpusillaCCMP1545,0.7528,0.7667
best_model_phylo1.h5,Kfedtschenkoi,0.7860,0.8664
best_model_phylo4.h5,Carietinum,0.8317,0.8317
best_model_phylo0.h5,Smoellendorffii,0.7256,0.7331
best_model_phylo5.h5,Hannuus,0.5384,0.5655
best_model_phylo5.h5,Egrandis,0.8524,0.8743
best_model_phylo2.h5,Oeuropaea,0.8678,0.8678
best_model_phylo2.h5,Carietinum,0.8807,0.8807
best_model_phylo2.h5,Cclementina,0.9045,0.9411
best_model_phylo2.h5,Atrichopoda,0.8098,0.8098
best_model_phylo1.h5,Gmax,0.8301,0.9117
best_model_phylo1.h5,Ahypochondriacus,0.8419,0.8806
best_model_phylo1.h5,Lsativa,0.7190,0.7400
best_model_phylo1.h5,Cquinoa,0.7829,0.8012
best_model_phylo0.h5,CsubellipsoideaC169,0.9154,0.9318
best_model_phylo2.h5,Ptrichocarpa,0.8556,0.9133
best_model_phylo5.h5,Athaliana,0.8880,0.9143
best_model_phylo1.h5,Mguttatus,0.8577,0.9032
best_model_phylo4.h5,Mdomestica,0.8053,0.8374
best_model_phylo2.h5,Aofficinalis,0.6351,0.6351
best_model_phylo2.h5,Cpapaya,0.8854,0.8854
best_model_phylo5.h5,Kfedtschenkoi,0.8202,0.8691
best_model_phylo2.h5,Athaliana,0.9180,0.9384
best_model_phylo2.h5,Czofingiensis,0.6300,0.6300
best_model_phylo1.h5,Creinhardtii,0.1626,0.1965
best_model_phylo3.h5,Acomosus,0.6745,0.6771
best_model_phylo4.h5,Dsalina,0.0724,0.0730
best_model_phylo1.h5,Zmays,0.7464,0.7679
best_model_phylo0.h5,Fvesca,0.4874,0.5273
best_model_phylo1.h5,MpusillaCCMP1545,0.1223,0.1254
best_model_phylo2.h5,Boleraceacapitata,0.8799,0.8799
best_model_phylo0.h5,Zmays,0.4835,0.4974
best_model_phylo4.h5,Czofingiensis,0.4533,0.4533
best_model_phylo2.h5,Rcommunis,0.8744,0.8776
best_model_phylo1.h5,Mesculenta,0.8794,0.9216
best_model_phylo0.h5,Atrichopoda,0.1723,0.1723
best_model_phylo2.h5,Hannuus,0.6496,0.6682
best_model_phylo0.h5,Mguttatus,0.6378,0.6916
best_model_phylo2.h5,Tcacao,0.5198,0.5387
best_model_phylo3.h5,Olucimarinus,0.8322,0.8569
best_model_phylo2.h5,Zmays,0.5617,0.6030
best_model_phylo3.h5,Lsativa,0.7978,0.8052
best_model_phylo4.h5,Zmarina,0.7616,0.7858
best_model_phylo4.h5,Bdistachyon,0.7359,0.8087
best_model_phylo3.h5,Osativa,0.7811,0.8104
best_model_phylo1.h5,Carietinum,0.8629,0.8629
best_model_phylo3.h5,Athaliana,0.9445,0.9604
best_model_phylo1.h5,Dcarota,0.8906,0.8906
best_model_phylo0.h5,Sitalica,0.6210,0.6720
best_model_phylo4.h5,Othomaeum,0.7417,0.7483
best_model_phylo1.h5,Dsalina,0.0371,0.0381
best_model_phylo3.h5,Tcacao,0.5120,0.5140
best_model_phylo3.h5,Bdistachyon,0.7771,0.8712
best_model_phylo3.h5,Mesculenta,0.9247,0.9443
best_model_phylo4.h5,Oeuropaea,0.7032,0.7032
best_model_phylo0.h5,Crubella,0.7509,0.8035
best_model_phylo3.h5,Pumbilicalis,0.3814,0.4377
best_model_phylo4.h5,Hannuus,0.5599,0.5883
best_model_phylo1.h5,Smoellendorffii,0.3349,0.3377
best_model_phylo2.h5,Slycopersicum,0.7650,0.8138
