best_model_Spolyrhiza.h5,Osativa,0.8247,0.9366
best_model_Slycopersicum.h5,Kfedtschenkoi,0.7769,0.8470
best_model_Cpapaya.h5,Mtruncatula,0.8076,0.8790
best_model_Atrichopoda.h5,Oeuropaea,0.8823,0.8823
best_model_Dsalina.h5,Sbicolor,0.2175,0.2353
best_model_MspRCC299.h5,Lsativa,0.3554,0.3810
best_model_Oeuropaea.h5,Esalsugineum,0.7738,0.8501
best_model_Carietinum.h5,Ahypochondriacus,0.8483,0.9122
best_model_Cquinoa.h5,Egrandis,0.6556,0.7128
best_model_Atrichopoda.h5,Ptrichocarpa,0.8041,0.9473
best_model_MpusillaCCMP1545.h5,Hannuus,0.1356,0.1484
best_model_Oeuropaea.h5,Csinensis,0.7229,0.7944
best_model_Hvulgare.h5,Mguttatus,0.5678,0.6213
best_model_Lusitatissimum.h5,Mpolymorpha,0.6605,0.9071
best_model_Lusitatissimum.h5,MpusillaCCMP1545,0.8728,0.9056
best_model_Czofingiensis.h5,Lusitatissimum,0.8146,0.8146
best_model_MspRCC299.h5,Cgrandiflora,0.4803,0.5323
best_model_Atrichopoda.h5,Ahypochondriacus,0.8497,0.9137
best_model_Zmarina.h5,Smoellendorffii,0.4216,0.4267
best_model_Ahypochondriacus.h5,Hvulgare,0.5001,0.5367
best_model_Egrandis.h5,Cgrandiflora,0.8119,0.8604
best_model_Stuberosum.h5,Ahypochondriacus,0.8871,0.9539
best_model_CsubellipsoideaC169.h5,Czofingiensis,0.6604,0.6604
best_model_Slycopersicum.h5,Sitalica,0.7042,0.7792
best_model_Mtruncatula.h5,Mpolymorpha,0.2417,0.3294
best_model_Fvesca.h5,Egrandis,0.7359,0.7637
best_model_Carietinum.h5,Creinhardtii,0.5279,0.6563
best_model_Smoellendorffii.h5,Cclementina,0.6731,0.7510
best_model_Hannuus.h5,Tcacao,0.3883,0.4101
best_model_Ptrichocarpa.h5,Olucimarinus,0.0030,0.0031
best_model_Dsalina.h5,Ppersica,0.0202,0.0169
best_model_Lsativa.h5,Slycopersicum,0.5922,0.6443
best_model_Acomosus.h5,Carietinum,0.8606,0.8606
best_model_Dcarota.h5,Mguttatus,0.8255,0.9326
best_model_Mdomestica.h5,Boleraceacapitata,0.8683,0.8683
best_model_Gmax.h5,Mpolymorpha,0.1572,0.1968
best_model_Mtruncatula.h5,Kfedtschenkoi,0.6405,0.7372
best_model_Cgrandiflora.h5,Cgrandiflora,0.9489,0.9655
best_model_Gmax.h5,Lusitatissimum,0.7684,0.7684
best_model_Mdomestica.h5,Graimondii,0.8145,0.8792
best_model_Gmax.h5,Ptrichocarpa,0.8536,0.8799
best_model_Aofficinalis.h5,Mpolymorpha,0.2510,0.3446
best_model_Spolyrhiza.h5,MpusillaCCMP1545,0.9038,0.9378
best_model_Dsalina.h5,Crubella,0.0087,0.0073
best_model_Mesculenta.h5,Rcommunis,0.8612,0.8627
best_model_Mpolymorpha.h5,Creinhardtii,0.3624,0.3937
best_model_Cquinoa.h5,Cgrandiflora,0.8452,0.8920
best_model_Slycopersicum.h5,Zmays,0.6406,0.6764
best_model_MpusillaCCMP1545.h5,Zmarina,0.1920,0.2050
best_model_Othomaeum.h5,Boleraceacapitata,0.8155,0.8155
best_model_Olucimarinus.h5,Creinhardtii,0.4011,0.4986
best_model_Vvinifera.h5,Slycopersicum,0.8344,0.9488
best_model_Ahypochondriacus.h5,Ptrichocarpa,0.8189,0.8719
best_model_Cclementina.h5,Ptrichocarpa,0.8100,0.8604
best_model_Mtruncatula.h5,Smoellendorffii,0.1849,0.1887
best_model_Carietinum.h5,Pumbilicalis,0.6377,0.7344
best_model_Slycopersicum.h5,Egrandis,0.7674,0.8071
best_model_Czofingiensis.h5,CsubellipsoideaC169,0.7497,0.7953
best_model_Esalsugineum.h5,Vvinifera,0.4775,0.4775
best_model_Osativa.h5,Slycopersicum,0.6880,0.7584
best_model_Mpolymorpha.h5,MspRCC299,0.6640,0.6810
best_model_Dcarota.h5,MspRCC299,0.0128,0.0134
best_model_Acomosus.h5,Vvinifera,0.8071,0.8071
best_model_Mtruncatula.h5,Lusitatissimum,0.7424,0.7424
best_model_Zmays.h5,Dcarota,0.8490,0.8490
best_model_Tcacao.h5,Cclementina,0.8940,0.9205
best_model_Rcommunis.h5,MpusillaCCMP1545,0.8343,0.8648
best_model_Sbicolor.h5,Sbicolor,0.8561,0.9159
best_model_Fvesca.h5,Crubella,0.8782,0.8968
best_model_Acomosus.h5,Kfedtschenkoi,0.7803,0.8849
best_model_Crubella.h5,Graimondii,0.7916,0.8446
best_model_Rcommunis.h5,Spolyrhiza,0.5705,0.5705
best_model_Czofingiensis.h5,Hannuus,0.6463,0.7138
best_model_Dcarota.h5,Dcarota,0.9420,0.9420
best_model_Hannuus.h5,Mdomestica,0.6589,0.6997
best_model_Sitalica.h5,Mesculenta,0.8362,0.8743
best_model_Lsativa.h5,Athaliana,0.8320,0.8720
best_model_Bdistachyon.h5,Boleraceacapitata,0.8051,0.8051
best_model_Stuberosum.h5,Sitalica,0.7894,0.9392
best_model_Lsativa.h5,Mguttatus,0.8404,0.8869
best_model_Egrandis.h5,Dsalina,0.0656,0.0672
best_model_Ppersica.h5,Boleraceacapitata,0.8465,0.8465
best_model_Mesculenta.h5,MspRCC299,0.0138,0.0140
best_model_MspRCC299.h5,Crubella,0.4762,0.5345
best_model_Czofingiensis.h5,Rcommunis,0.7939,0.8079
best_model_MspRCC299.h5,Spolyrhiza,0.2551,0.2551
best_model_Mguttatus.h5,Gmax,0.7383,0.7939
best_model_Cquinoa.h5,Czofingiensis,0.2118,0.2118
best_model_Atrichopoda.h5,Othomaeum,0.8144,0.8615
best_model_Mtruncatula.h5,Slycopersicum,0.7025,0.7515
best_model_Mdomestica.h5,CsubellipsoideaC169,0.0478,0.0503
best_model_Dsalina.h5,Mguttatus,0.0190,0.0171
best_model_Ppersica.h5,Mdomestica,0.8003,0.8217
best_model_Ptrichocarpa.h5,Oeuropaea,0.7062,0.7062
best_model_Dcarota.h5,Vvinifera,0.7852,0.7852
best_model_Egrandis.h5,Ahypochondriacus,0.5782,0.6086
best_model_Cquinoa.h5,Zmays,0.5080,0.5508
best_model_Mpolymorpha.h5,Egrandis,0.7941,0.8237
best_model_Stuberosum.h5,Carietinum,0.9398,0.9398
best_model_Mesculenta.h5,Zmays,0.5273,0.5498
best_model_Zmays.h5,Kfedtschenkoi,0.7549,0.8371
best_model_Mguttatus.h5,MspRCC299,0.3120,0.3225
best_model_Mdomestica.h5,Hannuus,0.6025,0.6327
best_model_Lusitatissimum.h5,Stuberosum,0.9257,0.9257
