argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,3,81,1,141622
2,3,81,3,79605
2,3,81,9,42243
2,3,81,27,27445
2,3,81,81,17687
3,0,0,0,19800866
3,0,0,1,15669309
3,0,0,3,14696824
3,0,0,9,13587815
3,0,0,27,11988594
3,0,0,81,9343044
3,0,1,0,10683867
3,0,1,1,9905432
3,0,1,3,9666002
3,0,1,9,9204244
3,0,1,27,8522754
3,0,1,81,6807712
3,0,3,0,7423848
3,0,3,1,6952787
3,0,3,3,6825594
3,0,3,9,6579155
3,0,3,27,6242316
3,0,3,81,5158190
3,0,9,0,3727408
3,0,9,1,3480445
3,0,9,3,3418481
3,0,9,9,3322262
3,0,9,27,3202220
3,0,9,81,2753019
3,0,27,0,1400295
3,0,27,1,1286335
3,0,27,3,1257723
3,0,27,9,1214303
3,0,27,27,1184179
3,0,27,81,1027504
3,0,81,0,383311
3,0,81,1,331955
3,0,81,3,317264
3,0,81,9,295402
3,0,81,27,287225
3,0,81,81,243069
3,1,0,0,1792651
3,1,0,1,1553205
3,1,0,3,1485082
3,1,0,9,1397614
3,1,0,27,1281835
3,1,0,81,1029270
3,1,1,0,1364281
3,1,1,1,1228683
3,1,1,3,1193350
3,1,1,9,1150499
3,1,1,27,1084842
3,1,1,81,895964
3,1,3,0,1092008
3,1,3,1,980509
3,1,3,3,952587
3,1,3,9,923949
3,1,3,27,882802
3,1,3,81,749310
3,1,9,0,695561
3,1,9,1,613730
3,1,9,3,592713
3,1,9,9,574335
3,1,9,27,550920
3,1,9,81,482534
3,1,27,0,370211
3,1,27,1,311288
3,1,27,3,296310
3,1,27,9,284220
3,1,27,27,272716
3,1,27,81,243096
3,1,81,0,163228
3,1,81,1,123907
3,1,81,3,113956
3,1,81,9,106184
3,1,81,27,101023
3,1,81,81,89286
3,2,0,0,3151168
3,2,0,1,2368883
3,2,0,3,2190788
3,2,0,9,2029373
3,2,0,27,1816918
3,2,0,81,1452262
3,2,1,0,2383388
3,2,1,1,1782740
3,2,1,3,1679316
3,2,1,9,1591951
3,2,1,27,1473686
3,2,1,81,1211367
3,2,3,0,1902089
3,2,3,1,1359145
3,2,3,3,1275586
3,2,3,9,1214124
3,2,3,27,1139419
3,2,3,81,960305
3,2,9,0,1304577
3,2,9,1,824678
3,2,9,3,757665
3,2,9,9,712626
3,2,9,27,671317
3,2,9,81,584827
3,2,27,0,841663
3,2,27,1,428122
3,2,27,3,372178
3,2,27,9,335848
3,2,27,27,309584
3,2,27,81,272535
3,2,81,0,505054
3,2,81,1,210839
3,2,81,3,170778
3,2,81,9,144189
3,2,81,27,126585
3,2,81,81,109413
3,3,0,0,93387952
3,3,0,1,87136252
3,3,0,3,84343889
3,3,0,9,80366990
3,3,0,27,74335781
3,3,0,81,61377832
3,3,1,0,63943774
3,3,1,1,61955675
3,3,1,3,61321206
3,3,1,9,60181055
3,3,1,27,57617752
3,3,1,81,49508216
3,3,3,0,44438672
3,3,3,1,43159243
3,3,3,3,42848753
3,3,3,9,42357085
3,3,3,27,41204650
3,3,3,81,36624441
3,3,9,0,20703663
3,3,9,1,20126547
3,3,9,3,20010349
3,3,9,9,19858372
3,3,9,27,19541447
3,3,9,81,18078603
3,3,27,0,6949931
3,3,27,1,6745144
3,3,27,3,6713477
3,3,27,9,6670293
3,3,27,27,6604699
3,3,27,81,6246483
3,3,81,0,1706654
3,3,81,1,1645964
3,3,81,3,1634877
3,3,81,9,1620424
3,3,81,27,1607184
3,3,81,81,1530940
