argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
2,2,9,1,2281164
2,2,9,3,1329307
2,2,9,9,785688
2,2,9,27,567410
2,2,9,81,397054
2,2,27,0,9339333
2,2,27,1,1940714
2,2,27,3,1076952
2,2,27,9,594325
2,2,27,27,401065
2,2,27,81,265160
2,2,81,0,7207961
2,2,81,1,1535976
2,2,81,3,842709
2,2,81,9,437320
2,2,81,27,276817
2,2,81,81,178898
2,3,0,0,2242103
2,3,0,1,1461613
2,3,0,3,1302944
2,3,0,9,1158282
2,3,0,27,1021693
2,3,0,81,800837
2,3,1,0,1701658
2,3,1,1,1105145
2,3,1,3,995823
2,3,1,9,905192
2,3,1,27,824425
2,3,1,81,662895
2,3,3,0,1338144
2,3,3,1,822493
2,3,3,3,729067
2,3,3,9,659504
2,3,3,27,608814
2,3,3,81,505096
2,3,9,0,884103
2,3,9,1,460848
2,3,9,3,385685
2,3,9,9,335580
2,3,9,27,307921
2,3,9,81,260265
2,3,27,0,582138
2,3,27,1,236801
2,3,27,3,173192
2,3,27,9,134556
2,3,27,27,117309
2,3,27,81,96414
2,3,81,0,389716
2,3,81,1,135067
2,3,81,3,84639
2,3,81,9,54153
2,3,81,27,41263
2,3,81,81,30926
3,0,0,0,37243828
3,0,0,1,19060900
3,0,0,3,15603864
3,0,0,9,13055065
3,0,0,27,10787139
3,0,0,81,7830667
3,0,1,0,17209126
3,0,1,1,11498251
3,0,1,3,10396613
3,0,1,9,9357552
3,0,1,27,8226280
3,0,1,81,6223536
3,0,3,0,11250090
3,0,3,1,7902850
3,0,3,3,7296079
3,0,3,9,6696207
3,0,3,27,6046015
3,0,3,81,4774796
3,0,9,0,5743941
3,0,9,1,4051911
3,0,9,3,3753126
3,0,9,9,3488736
3,0,9,27,3199851
3,0,9,81,2657410
3,0,27,0,2415002
3,0,27,1,1542960
3,0,27,3,1391164
3,0,27,9,1292356
3,0,27,27,1186136
3,0,27,81,1006754
3,0,81,0,990341
3,0,81,1,478543
3,0,81,3,381680
3,0,81,9,333087
3,0,81,27,289694
3,0,81,81,245048
3,1,0,0,2660245
3,1,0,1,1755922
3,1,0,3,1569044
3,1,0,9,1413302
3,1,0,27,1250571
3,1,0,81,975858
3,1,1,0,1939091
3,1,1,1,1330012
3,1,1,3,1218283
3,1,1,9,1140363
3,1,1,27,1045888
3,1,1,81,842750
3,1,3,0,1579084
3,1,3,1,1052079
3,1,3,3,955858
3,1,3,9,900927
3,1,3,27,839189
3,1,3,81,696336
3,1,9,0,1103104
3,1,9,1,662768
3,1,9,3,580876
3,1,9,9,542882
3,1,9,27,505063
3,1,9,81,435477
3,1,27,0,713279
3,1,27,1,347164
3,1,27,3,278565
3,1,27,9,251448
3,1,27,27,227783
3,1,27,81,198873
3,1,81,0,449378
3,1,81,1,166231
3,1,81,3,111872
3,1,81,9,91157
3,1,81,27,77020
3,1,81,81,64322
3,2,0,0,3582011
3,2,0,1,2207613
3,2,0,3,1906555
3,2,0,9,1675783
3,2,0,27,1450283
3,2,0,81,1118642
3,2,1,0,2442425
3,2,1,1,1564878
3,2,1,3,1402595
3,2,1,9,1280878
3,2,1,27,1158892
3,2,1,81,929730
3,2,3,0,1894273
3,2,3,1,1170443
3,2,3,3,1044039
3,2,3,9,953180
3,2,3,27,878345
3,2,3,81,724804
3,2,9,0,1314160
3,2,9,1,711196
3,2,9,3,609836
3,2,9,9,541263
3,2,9,27,501073
3,2,9,81,428792
3,2,27,0,908625
3,2,27,1,391255
3,2,27,3,300867
3,2,27,9,242957
3,2,27,27,215452
3,2,27,81,184891
3,2,81,0,623017
3,2,81,1,228029
3,2,81,3,152949
3,2,81,9,104133
3,2,81,27,82222
3,2,81,81,65254
3,3,0,0,97664979
3,3,0,1,86473922
3,3,0,3,82351085
3,3,0,9,77197471
3,3,0,27,70268139
3,3,0,81,56788014
3,3,1,0,63983326
3,3,1,1,59944773
3,3,1,3,58873204
3,3,1,9,57351839
3,3,1,27,54430797
3,3,1,81,46001980
3,3,3,0,43972579
3,3,3,1,41391493
3,3,3,3,40817492
3,3,3,9,40108993
3,3,3,27,38766071
3,3,3,81,34030470
3,3,9,0,20766932
3,3,9,1,19568780
3,3,9,3,19312714
3,3,9,9,19049465
3,3,9,27,18655738
3,3,9,81,17113215
3,3,27,0,7288472
3,3,27,1,6747472
3,3,27,3,6626577
3,3,27,9,6514191
3,3,27,27,6419565
3,3,27,81,6035825
3,3,81,0,2010558
3,3,81,1,1715773
3,3,81,3,1638815
3,3,81,9,1579664
3,3,81,27,1552995
3,3,81,81,1478244
